well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
D6,NaCl_25,3,salt,6.5296,0.3380881777777778,0.021352605703048182,0.14142727723210988,0.11686914007020582,7.9284890150047085,0.21013363448341837,LBCM1001,LBCM
D7,FrAcid_3.5,1,acid,0.69069,0.04705578070175438,0.03927948558712416,0,0.11228367806390267,9.924713483868317,-1,LBCM1001,LBCM
D8,FrAcid_3.5,2,acid,0.6468,0.05057194630872485,0.1094976836728634,0.12852522576468864,0.10865324541699421,9.977562207875128,0.18289357369334772,LBCM1001,LBCM
D9,FrAcid_3.5,3,acid,0.6190800000000001,0.03177216740088106,0.0632663443920315,0.13151834022774153,0.10996710707517132,9.641886159924839,0.1959789042903367,LBCM1001,LBCM
D10,FrAcid_1,1,acid,0.9370900000000001,0.04852043777777777,0.07613166175024581,0.15140019994433468,0.12193022175061653,6.69436366884661,0.24169543670635646,LBCM1001,LBCM
D11,FrAcid_1,2,acid,0.8239000000000001,0.04228385462555067,0.06033692643561656,0.14347790601791888,0.11834863661869488,6.773516875624236,0.21233256349363355,LBCM1001,LBCM
D12,FrAcid_1,3,acid,1.0364200000000001,0.05564190322580646,0.06185840707964602,0.1412680728066673,0.11721315261774248,6.80653270185046,0.2052237283248676,LBCM1001,LBCM
E1,AcAcid_6,1,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E2,AcAcid_6,2,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E3,AcAcid_6,3,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E4,AcAcid_4.5,1,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E5,AcAcid_4.5,2,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E6,AcAcid_4.5,3,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E7,LacAcid_7,1,acid,0,0,0,0,0,0,NA,LBCM1001,LBCM
E8,LacAcid_7,2,acid,0,0,0,0.17586201320910524,0,0,Inf,LBCM1001,LBCM
E9,LacAcid_7,3,acid,1.69323,0.08845797982062781,0.06699015833961666,0.16899941792245823,0.1397417651747726,6.463010777457494,0.20936942302892475,LBCM1001,LBCM
E10,LacAcid_2,1,acid,3.9424,0.2005631441048035,0.0737213548711211,0.1667746523274704,0.14641015979300973,6.153551449475284,0.1390920723210151,LBCM1001,LBCM
E11,LacAcid_2,2,acid,5.667199999999999,0.28335999999999995,0.06318584070796461,0.17863505179379208,0.1421256197474317,6.330366210610974,0.25688142722783175,LBCM1001,LBCM
E12,LacAcid_2,3,acid,6.206200000000001,0.3426645971563982,0.08003481105565577,0.16867674201199687,0.14543471839786073,6.316220442091803,0.15981069630536038,LBCM1001,LBCM
F1,LevAcid_5,1,acid,1.0987900000000002,0.05493950000000001,0.03433628318584071,0.15954304415220943,0.12678055648814246,7.11961065211223,0.25841886620154714,LBCM1001,LBCM
F2,LevAcid_5,2,acid,1.15346,0.0602592331838565,0.03291717925314497,0.15492706107201307,0.1276997559025356,7.107359606574118,0.21321344725402755,LBCM1001,LBCM
F3,LevAcid_5,3,acid,1.14884,0.06056102262443439,0.029109838625715777,0.16066543728608979,0.12804595507326183,7.181657617179817,0.2547482440516347,LBCM1001,LBCM
F4,LevAcid_2.5,1,acid,1.4514500000000001,0.07257250000000001,0.02792035398230089,0.16301554131187815,0.13039734583158086,6.6513367287525496,0.25014462734867654,LBCM1001,LBCM
F5,LevAcid_2.5,2,acid,1.40294,0.07531912903225808,0.02826862689123609,0.15922262567434395,0.12574925295841022,6.697733907036192,0.26619142403179585,LBCM1001,LBCM
F6,LevAcid_2.5,3,acid,1.4322000000000001,0.07223000000000002,0.029634907864996365,0.1641118375637807,0.13219695246390661,6.727481716452634,0.24141921961920962,LBCM1001,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
F8,HMF_6,2,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
F10,HMF_0.5,1,aldehyde,1.46993,0.07819490639269407,0.07741716167616279,0.0933332053835181,0.08248811636114134,10.975307468374929,0.13147456264967738,LBCM1001,LBCM
F11,HMF_0.5,2,aldehyde,1.43836,0.07582304977375566,0.06948574460417252,0.08613683063244472,0.0801255978983859,10.934094819066217,0.07502262562436258,LBCM1001,LBCM
F12,HMF_0.5,3,aldehyde,1.45222,0.07796480645161293,0.07107540475510789,0.08701626923524337,0.07654684712995236,10.983153132558693,0.1367714347204562,LBCM1001,LBCM
G1,Furf_3,1,aldehyde,0.25564000000000003,0,0,0.15165502785143614,0.040222740497337164,26.71565759914796,2.770380286780212,LBCM1001,LBCM
G2,Furf_3,2,aldehyde,0,0,0,0.1449383661352932,0,0,Inf,LBCM1001,LBCM
G3,Furf_3,3,aldehyde,0.16324,0.07043503703703725,0.2126860045886602,0.14059499496020808,0.031303685533235925,26.73342070638953,3.491324026716751,LBCM1001,LBCM
G4,Furf_1,1,aldehyde,1.4599199999999999,0.07299599999999999,0.0325,0.12186516990703922,0.11389515410212912,14.063102867033871,0.0699767770432395,LBCM1001,LBCM
G5,Furf_1,2,aldehyde,4.1195,0.21715916289592763,0.030695951627757977,0.11786905836875915,0.11094854686398571,13.778215151693688,0.06237586431174664,LBCM1001,LBCM
G6,Furf_1,3,aldehyde,5.0358,0.2754322535211268,0.03017896464331714,0.13635666303964475,0.11268537929778602,13.437569313647188,0.21006526214287508,LBCM1001,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM1001,LBCM
G10,Van_0.5,1,aldehyde,3.1569999999999996,0.16642104072398184,0.065660413246306,0.12883766924926623,0.10328691115546851,10.115244495023376,0.2473765340444586,LBCM1001,LBCM
G11,Van_0.5,2,aldehyde,1.5246,0.08185064516129033,0.062024693120182724,0.13449257805605422,0.09673275275522082,10.243396332858577,0.39035201858034,LBCM1001,LBCM
G12,Van_0.5,3,aldehyde,0.5544,0.030040744186046513,0.04557861699938259,0.11893472450430562,0.09612050842158361,10.229580508131459,0.2373501395005016,LBCM1001,LBCM
H1,Glu_20,1,hexose,4.158,0.217222869955157,0.02951912774316442,0.15055289846593348,0.12407888368158211,6.522427034253856,0.21336438561367463,LBCM1001,LBCM
H2,Glu_20,2,hexose,2.9414000000000002,0.15505570135746607,0.03349497457253835,0.14735622002159665,0.13243870564591514,6.546264149527331,0.11263711996374084,LBCM1001,LBCM
H3,Glu_20,3,hexose,2.8567,0.15196600456621007,0.0361076090031115,0.15294297997624456,0.13106261017814147,6.580652193569181,0.16694593346159595,LBCM1001,LBCM
