well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
C7,EtOH_90,1,alcohol,0.09301,0.03910647727272726,0,0,0.012830814599933514,26.903966732857796,-1,LBCM1008,LBCM
C8,EtOH_90,2,alcohol,0.11715,0,0,0,0.014229631186116469,26.90396673285781,-1,LBCM1008,LBCM
C9,EtOH_90,3,alcohol,0.11786,0,0,0,0.01750780057737635,26.87615149466397,-1,LBCM1008,LBCM
C10,EtOH_45,1,alcohol,1.42,0.07177595628415301,0,0.12931699360975143,0.11963063929763053,11.409427715039405,0.08096884183676481,LBCM1008,LBCM
C11,EtOH_45,2,alcohol,1.42497,0.0712485,0,0,0.13485522460833718,12.17719616079424,-1,LBCM1008,LBCM
C12,EtOH_45,3,alcohol,1.49384,0.07469200000000001,0,0.10095816894303956,0.1271716742784767,11.70350042588035,-0.20612691846798833,LBCM1008,LBCM
D1,NaCl_80,1,salt,0.9066699999999999,0.0455798777173913,0.02562356590912926,0.05142792369256064,0.04479987727233203,15.90412550120831,0.14794787003405546,LBCM1008,LBCM
D2,NaCl_80,2,salt,0.9719899999999999,0.0488636277173913,0.02455063395252316,0.06105599504730581,0.04388887569641591,15.858348613670287,0.39114967240529724,LBCM1008,LBCM
D3,NaCl_80,3,salt,0.8896299999999999,0.04521471153846153,0.009180696098623922,0.053277236275102065,0.04289980929223248,16.597617802051907,0.2418991402077991,LBCM1008,LBCM
D4,NaCl_25,1,salt,2.9464999999999995,0.14812567934782606,0.015674560493327265,0.13913596491667796,0.1118012054486044,7.42789918775615,0.2444943179135889,LBCM1008,LBCM
D5,NaCl_25,2,salt,3.1736999999999997,0.16219185082872925,0.02484847900145143,0.12056829812758763,0.11619088073246468,7.639421161086008,0.03767436280306856,LBCM1008,LBCM
D6,NaCl_25,3,salt,3.0388,0.1544445054945055,0.024988060057908722,0.11592457348622673,0.11245409095358677,7.807639906953044,0.030861327526735604,LBCM1008,LBCM
D7,FrAcid_3.5,1,acid,0.54954,0.027477,0.014454792394256889,0.11526240420127828,0.10190159445439112,9.5047210365858,0.13111482522353626,LBCM1008,LBCM
D8,FrAcid_3.5,2,acid,0.78384,0.040280666666666666,0.02530558789289872,0.10963240274813986,0.10587292417991065,9.57403508750863,0.03550934856432888,LBCM1008,LBCM
D9,FrAcid_3.5,3,acid,0.7107099999999998,0.036932963483146064,0.0256403338957851,0.11134414690569104,0.09671034039369299,9.838088823297005,0.15131584122676095,LBCM1008,LBCM
D10,FrAcid_1,1,acid,1.01317,0.05177802486187844,0.026553961199476027,0.14116121109120444,0.12988634834398177,6.400087397590359,0.08680560267475627,LBCM1008,LBCM
D11,FrAcid_1,2,acid,0.9663099999999999,0.04857808423913043,0.027642628772924366,0.13818936550072083,0.12075327568534659,6.503671099276116,0.14439434223555486,LBCM1008,LBCM
D12,FrAcid_1,3,acid,1.0706799999999999,0.055328435754189935,0.03202426709850569,0.13625423657708707,0.11051739442714628,6.782883685912316,0.23287594032907344,LBCM1008,LBCM
E1,AcAcid_6,1,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E2,AcAcid_6,2,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E3,AcAcid_6,3,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E4,AcAcid_4.5,1,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E5,AcAcid_4.5,2,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E6,AcAcid_4.5,3,acid,0,0,0,0,0,0,NA,LBCM1008,LBCM
E7,LacAcid_7,1,acid,4.3807,0.219035,0.025776096235933254,0.16362125536687852,0.13046133120599454,6.626679470446931,0.25417435077774464,LBCM1008,LBCM
E8,LacAcid_7,2,acid,5.183,0.2648770718232044,0.026147421838318998,0.16251157151735854,0.13566220980827529,6.505643785634413,0.19791334482187878,LBCM1008,LBCM
E9,LacAcid_7,3,acid,3.7914,0.19375939226519334,0.02854699562856292,0.15294928023138857,0.12863766870955606,6.526219564315599,0.18899294246947493,LBCM1008,LBCM
E10,LacAcid_2,1,acid,4.3239,0.2185577868852459,0.027352356173039778,0.18242618316647627,0.14084965674616612,6.1546679328281675,0.29518372554672095,LBCM1008,LBCM
E11,LacAcid_2,2,acid,3.5570999999999997,0.18381662011173183,0.02767281690415645,0.1589863902004025,0.14324786423969116,6.172721891940181,0.10986918404854312,LBCM1008,LBCM
E12,LacAcid_2,3,acid,2.8329,0.1480470338983051,0.025683797785275658,0.14408490341721106,0.13714014683968698,6.280603443310062,0.050639850820943834,LBCM1008,LBCM
F1,LevAcid_5,1,acid,1.06074,0.053037,0.029346138921226235,0.16519006516714874,0.12183053982952895,7.32698630897779,0.35590029723491734,LBCM1008,LBCM
F2,LevAcid_5,2,acid,1.03376,0.051688,0.024786573535118355,0.16452271693946938,0.12031113776490994,7.7703095835324225,0.36747702661535486,LBCM1008,LBCM
F3,LevAcid_5,3,acid,1.03731,0.053306208333333334,0.02446805070495408,0.16715476449343447,0.11379623060696337,7.706804678152081,0.46889544233467795,LBCM1008,LBCM
F4,LevAcid_2.5,1,acid,1.19493,0.0597465,0.025863407062475745,0,0.13112768247036172,6.351237196239794,-1,LBCM1008,LBCM
F5,LevAcid_2.5,2,acid,1.25883,0.06362938524590164,0.025518404719343676,0.15914089445334223,0.13281042883957178,6.490549712970044,0.198256009289574,LBCM1008,LBCM
F6,LevAcid_2.5,3,acid,1.3170499999999998,0.06844220505617978,0.02401701743600476,0.16031788575032463,0.12649819887822575,6.468512955508571,0.26735310994155426,LBCM1008,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
F8,HMF_6,2,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
F10,HMF_0.5,1,aldehyde,2.4282000000000004,0.12341126373626375,0.02591500466937021,0.111567080188708,0.07333963347198064,11.131185744990718,0.5212385842006171,LBCM1008,LBCM
F11,HMF_0.5,2,aldehyde,2.3501,0.12076902777777777,0.025295617212089856,0.0930376626163703,0.07418845546187117,10.764984320523569,0.2540719716720157,LBCM1008,LBCM
F12,HMF_0.5,3,aldehyde,2.3359,0.12003930555555556,0.02691086750312595,0.09368907780696874,0.07298475213203688,10.926688946896222,0.2836801533212802,LBCM1008,LBCM
G1,Furf_3,1,aldehyde,1.1267699999999998,0.05990012931034482,0.0027436563053358856,0.11219940029336334,0.10513271662526542,22.05390068293779,0.0672167893586006,LBCM1008,LBCM
G2,Furf_3,2,aldehyde,1.12038,0.05632345108695652,0.0026442895766901186,0.12098253285869971,0.10271333394219084,23.416664308648976,0.17786589350503554,LBCM1008,LBCM
G3,Furf_3,3,aldehyde,1.22546,0.06160600543478261,0.002544799522532099,0.13628425551210732,0.10490947727780735,22.155881087140223,0.29906524222990316,LBCM1008,LBCM
G4,Furf_1,1,aldehyde,2.3714,0.12052445054945053,0.024899310041917727,0.13549966555296614,0.1061571065808707,13.054188466747448,0.2764069209981926,LBCM1008,LBCM
G5,Furf_1,2,aldehyde,2.2506999999999997,0.11376489071038251,0.026489320194829847,0.14096809779881803,0.1067697877293359,12.551520591207188,0.3202995041647521,LBCM1008,LBCM
G6,Furf_1,3,aldehyde,3.0032999999999994,0.15348356353591155,0.029657542176113817,0.14691403591407656,0.10951336854597869,12.319056908267266,0.34151691126545314,LBCM1008,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM1008,LBCM
G10,Van_0.5,1,aldehyde,1.33551,0.06825120165745854,0.02893370380137081,0.1354592348109275,0.09945690026206062,10.646417511769066,0.3619893084743616,LBCM1008,LBCM
G11,Van_0.5,2,aldehyde,1.43349,0.07366545833333332,0.027678609925408527,0.11933098470028196,0.0997724203850014,10.770114740508204,0.1960317715036685,LBCM1008,LBCM
G12,Van_0.5,3,aldehyde,2.4778999999999995,0.12524904371584697,0.028264428286375272,0.13138528070106656,0.08302094392534633,11.004409906472324,0.5825558526437637,LBCM1008,LBCM
H1,Glu_20,1,hexose,5.4954,0.2777729508196721,0.025371296313966975,0.15476865609363583,0.12133260000077253,6.666482484036009,0.2755735564279543,LBCM1008,LBCM
H2,Glu_20,2,hexose,3.5286999999999997,0.17836325136612022,0.023537344860270877,0.15423000000200118,0.11674024297797968,6.736988528565177,0.32113824734023444,LBCM1008,LBCM
H3,Glu_20,3,hexose,3.1879,0.1611370218579235,0.025567440854469235,0.16466574615633758,0.12871567259543537,6.483127314465481,0.279298339013435,LBCM1008,LBCM
