well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
B9,Ara_4,3,pentose,0.68958,0.0768634312946783,0.04940014147056773,0,0.09785273511193128,1.7270434699160935,-1,LBCM110,LBCM
B10,Ara_2,1,pentose,0.97362,0.13908857142857142,0.05852280852280852,0.14846384199955445,0.09843468569611186,4.386468996039877,0.5082472296187637,LBCM110,LBCM
B11,Ara_2,2,pentose,0.9768600000000001,0.1407420473946983,0.0627718357021133,0.1257668827425462,0.09429376659706037,4.4941647432864205,0.3337772716194264,LBCM110,LBCM
B12,Ara_2,3,pentose,1.00062,0.20030106171201062,0.09102140184865248,0.1436587392550898,0.09510424013112757,4.391066247059383,0.5105397935677355,LBCM110,LBCM
C1,Man_16,1,hexose,3.2724,0.21420283911671925,0.03084492220927553,0.14343110273757925,0.12612972054439178,6.882791841418989,0.137171335340414,LBCM110,LBCM
C2,Man_16,2,hexose,2.6028000000000002,0.16643482280431435,0.029443927749012493,0.13673849920699196,0.13214644371496173,6.817688262505354,0.034749747045295,LBCM110,LBCM
C3,Man_16,3,hexose,2.8242000000000003,0.18341830985915494,0.029774688616629148,0.1447373213507409,0.12824763716207838,7.1157827873571575,0.12857690444482028,LBCM110,LBCM
C4,Man_10,1,hexose,1.6740000000000002,0.17367750000000004,0.046370745745745755,0.1461015978074377,0.13030281692273957,7.459147759904323,0.12124665650218215,LBCM110,LBCM
C5,Man_10,2,hexose,1.7982000000000002,0.21321514285714294,0.053351208351208365,0.14430399916857525,0.12995481164975814,7.611693822474948,0.11041674668799244,LBCM110,LBCM
C6,Man_10,3,hexose,0,0,0,0.1466216855094531,0,0,Inf,LBCM110,LBCM
C7,EtOH_90,1,alcohol,0.18198000000000003,0.06587676000000002,0,0.09334871066370468,0.021560098082994583,27.95306704593313,3.329697866139718,LBCM110,LBCM
C8,EtOH_90,2,alcohol,0.1107,0,0,0.19042693890554901,0.013393086904218265,13.603202565796437,13.218300849341347,LBCM110,LBCM
C9,EtOH_90,3,alcohol,0.1431,0,0,0.12422797718170768,0.020063425241844644,14.173074328521887,5.191763155306879,LBCM110,LBCM
C10,EtOH_45,1,alcohol,0,0,0,0.1735568729793531,0,0,Inf,LBCM110,LBCM
C11,EtOH_45,2,alcohol,0,0,0,0,0,0,NA,LBCM110,LBCM
C12,EtOH_45,3,alcohol,0,0,0,0.15201254289268057,0,0,Inf,LBCM110,LBCM
D1,NaCl_80,1,salt,0.6679800000000001,0.033399000000000005,0.027202202202202208,0.04833727631733832,0.04326929654275274,12.885286227267574,0.11712646563546755,LBCM110,LBCM
D2,NaCl_80,2,salt,0.6733800000000001,0.033669000000000004,0.025287787787787785,0.04907744533705584,0.04363604642313376,10.70361697286571,0.12469963161092673,LBCM110,LBCM
D3,NaCl_80,3,salt,0.66312,0.033156000000000005,0.023861361361361362,0.04295351188946335,0.04097727721877047,12.173692328879065,0.04822757403187399,LBCM110,LBCM
D4,NaCl_25,1,salt,1.13454,0.05672700000000001,0.02296046046046046,0.1342353832771972,0.11034056482966802,5.82796803300409,0.21655515797309402,LBCM110,LBCM
D5,NaCl_25,2,salt,1.1577600000000001,0.05820960000000001,0.023314495050606163,0.13230745938895694,0.11320315818345865,5.869731004682196,0.16876120341569964,LBCM110,LBCM
D6,NaCl_25,3,salt,1.08972,0.054486,0.023435935935935934,0.13456079744336372,0.1114931439866371,5.947093307187986,0.20689750626721384,LBCM110,LBCM
D7,FrAcid_3.5,1,acid,0.11718,0.0058590000000000005,0.0223973973973974,0.1220647730781889,0.10523497108871786,6.528248944320548,0.15992594301453983,LBCM110,LBCM
D8,FrAcid_3.5,2,acid,0.21384000000000003,0.010692000000000002,0.021584084084084087,0.12587732918062644,0.10373270688692621,6.2557969357718015,0.21347772518689762,LBCM110,LBCM
D9,FrAcid_3.5,3,acid,0.17388,0.0087423,0.022534409409409407,0.1272665485148171,0.10387239187700999,6.4795232715476665,0.22522015922678432,LBCM110,LBCM
D10,FrAcid_1,1,acid,0.2295,0.011603212290502794,0.02192646557171697,0.1377432516792552,0.11315292250802211,5.029556086217406,0.2173194348514482,LBCM110,LBCM
D11,FrAcid_1,2,acid,0,0,0,0.1378765800065203,0,0,Inf,LBCM110,LBCM
D12,FrAcid_1,3,acid,0.34398,0.017199,0.0234984984984985,0.12841729771147656,0.1100270386849283,4.969976530995053,0.16714308815681492,LBCM110,LBCM
E1,AcAcid_6,1,acid,0,0,0,0.09386416285398196,0,0,Inf,LBCM110,LBCM
E2,AcAcid_6,2,acid,0,0,0,0.08055044006364684,0,0,Inf,LBCM110,LBCM
E3,AcAcid_6,3,acid,0,0,0,0.08754162658999347,0,0,Inf,LBCM110,LBCM
E4,AcAcid_4.5,1,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E5,AcAcid_4.5,2,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E6,AcAcid_4.5,3,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E7,LacAcid_7,1,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E8,LacAcid_7,2,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E9,LacAcid_7,3,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
E10,LacAcid_2,1,acid,0,0,0,0.16685761792406087,0,0,Inf,LBCM110,LBCM
E11,LacAcid_2,2,acid,0,0,0,0.17076046114432394,0,0,Inf,LBCM110,LBCM
E12,LacAcid_2,3,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F1,LevAcid_5,1,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F2,LevAcid_5,2,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F3,LevAcid_5,3,acid,0,0,0,0.16393042298055477,0,0,Inf,LBCM110,LBCM
F4,LevAcid_2.5,1,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F5,LevAcid_2.5,2,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F6,LevAcid_2.5,3,acid,0,0,0,0,0,0,NA,LBCM110,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
F8,HMF_6,2,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
F10,HMF_0.5,1,aldehyde,1.1799000000000002,0.058995000000000006,0.02022022022022022,0.08430679976038735,0.08045296464791891,7.068018220067697,0.0479017166034058,LBCM110,LBCM
F11,HMF_0.5,2,aldehyde,1.06704,0.05394811173184357,0.022432558256580602,0.08323911952703686,0.07629556287173664,7.519614177996668,0.09100865625663312,LBCM110,LBCM
F12,HMF_0.5,3,aldehyde,1.08,0.05522033898305085,0.02393997104449082,0.08010865881801804,0.07636676050347643,6.859744118987003,0.04899904473977611,LBCM110,LBCM
G1,Furf_3,1,aldehyde,0.95634,0.047817,0.02436186186186187,0.11519918790185003,0.0965608730073108,15.307831268520872,0.19302140001497395,LBCM110,LBCM
G2,Furf_3,2,aldehyde,0.9331200000000001,0.046656,0.02396146146146146,0.10820141506343332,0.09583420455982734,15.84538294903664,0.12904797989829803,LBCM110,LBCM
G3,Furf_3,3,aldehyde,0.9261000000000001,0.046305000000000006,0.023435935935935938,0.11771819184464567,0.093839102349312,15.534933067088506,0.25446843477300957,LBCM110,LBCM
G4,Furf_1,1,aldehyde,1.9818,0.09909,0.023460960960960963,0.13369985991984948,0.10215219062587474,8.996465865056244,0.30883008088897346,LBCM110,LBCM
G5,Furf_1,2,aldehyde,1.5444,0.07722,0.023661161161161164,0.13714149156875477,0.10247853584350139,8.875493855590333,0.33824600868798915,LBCM110,LBCM
G6,Furf_1,3,aldehyde,2.0088,0.10044,0.024499499499499505,0.1410947109265364,0.10573207398270877,8.615849759255594,0.3344551526494293,LBCM110,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM110,LBCM
G10,Van_0.5,1,aldehyde,1.1232000000000002,0.05616000000000001,0.022997997997998,0.1272062740819781,0.082279994962812,8.229251867742867,0.5460170377923743,LBCM110,LBCM
G11,Van_0.5,2,aldehyde,1.5768,0.07884,0.023523523523523528,0.1199064464507424,0.07955784620515842,8.171836364964651,0.5071605400369402,LBCM110,LBCM
G12,Van_0.5,3,aldehyde,2.0142,0.10183525139664805,0.024203882653603324,0.12423351099265467,0.08533970426394819,7.920701920933002,0.45575277139948095,LBCM110,LBCM
H1,Glu_20,1,hexose,3.159,0.15794999999999998,0.023460960960960967,0.15110650005959925,0.12184404358419158,5.0512718623342145,0.2401632087594659,LBCM110,LBCM
H2,Glu_20,2,hexose,2.3868,0.11934,0.025225225225225224,0.14249519529706012,0.12300359464330327,5.112413219790226,0.15846366693819253,LBCM110,LBCM
H3,Glu_20,3,hexose,2.4840000000000004,0.1346119760479042,0.025536239832647016,0.1503969781722564,0.12416412796107049,5.103064731595518,0.21127559659913014,LBCM110,LBCM
