well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
A1,Glu_65,1,hexose,3.1080000000000005,0.04806748681898068,0.061206829533130024,0.18136476996881684,0.139763582269383,5.2640406199980285,0.2976539884277644,LBCM1079,LBCM
A2,Glu_65,2,hexose,1.4000000000000001,0.0216140350877193,0.06073559533351146,0.1830731685122819,0.13342999115895604,6.251591837721713,0.3720541155862448,LBCM1079,LBCM
A3,Glu_65,3,hexose,1.4560000000000002,0.022518101933216173,0.060505880958540814,0.16098362202132066,0.12738577941382803,6.81708174140838,0.2637487697770879,LBCM1079,LBCM
A4,Glu_30,1,hexose,0.84056,0.028018666666666667,0.12956248489243416,0.17633657952287754,0.13411819767394215,4.8775903607562965,0.3147848881146873,LBCM1079,LBCM
A5,Glu_30,2,hexose,0.9777600000000001,0.032715923954372624,0.1252023150075687,0.20095310263642235,0.1304428067301039,4.891003851227334,0.5405456818497446,LBCM1079,LBCM
A6,Glu_30,3,hexose,1.14352,0.03870375384615385,0.1315557538907793,0.22396942579452386,0.12102547366989076,6.814843090929054,0.8505973908057006,LBCM1079,LBCM
A7,Xyl_36,1,pentose,0.6916000000000001,0.1384458598726115,0.07889696018728874,0.10988365750097068,0.09032553122336927,4.61094164463919,0.21652932468490457,LBCM1079,LBCM
A8,Xyl_36,2,pentose,0.4676,0.0936903460837887,0.09273568793415676,0.13095203964606392,0.09835618421975655,4.942337958756084,0.33140626270615253,LBCM1079,LBCM
A9,Xyl_36,3,pentose,0.45416000000000006,0.09099744990892533,0.09059256001088406,0.09194883644697918,0.10031367860150409,4.942900094558631,-0.08338685482519513,LBCM1079,LBCM
A10,Xyl_16,1,pentose,0.6081600000000001,0.12179808830223034,0.08768301953055506,0.1011749555094197,0.10931887717447969,4.880567503267475,-0.07449693845704058,LBCM1079,LBCM
A11,Xyl_16,2,pentose,0.22568000000000005,0.04520792169360347,0.09166141598795763,0.11041462235788917,0.11689777883500223,5.092569206379322,-0.055460048443382703,LBCM1079,LBCM
A12,Xyl_16,3,pentose,0.34104,0.06827006369426752,0.10306686611402946,0.10514021647901516,0.1215007384451768,5.141959698002389,-0.1346536833892889,LBCM1079,LBCM
B1,Gal_4.5,1,hexose,0.49448000000000003,0.11233996275605214,0.11866005512320346,0.09604794878324813,0.10141302948868823,7.471671479297761,-0.05290326827322058,LBCM1079,LBCM
B2,Gal_4.5,2,hexose,0.5796,0.1288,0.12323745064861814,0.10289824597922032,0.09826735039342253,7.502630082518637,0.04712547521895683,LBCM1079,LBCM
B3,Gal_4.5,3,hexose,0.63112,0.14162472103004292,0.10756334951575018,0.11109686006365602,0.09878106576720923,7.7445125365158525,0.12467768190991786,LBCM1079,LBCM
B4,Gal_2,1,hexose,0.28616,0.14386615384615387,0.025255849118249414,0.08899737657844121,0.09464764461303891,7.555528406316146,-0.05969792547610111,LBCM1079,LBCM
B5,Gal_2,2,hexose,0.43288000000000004,0.21644000000000002,0.02557106598984772,0.09924502526251809,0.08974160806465761,7.313195963588798,0.10589755858858017,LBCM1079,LBCM
B6,Gal_2,3,hexose,0.43512000000000006,0.21756000000000003,0.023794416243654824,0.09713731339504765,0.07205620926102053,5.7861117833483116,0.3480769303748951,LBCM1079,LBCM
B7,Ara_4,1,pentose,0.5012000000000001,0.1002627869970448,0.09802808041447879,0,0.0831743387760323,3.914974108599626,-1,LBCM1079,LBCM
B8,Ara_4,2,pentose,0.34552000000000005,0.06945125628140705,0.11460493183830688,0.05405661923698753,0.08862168391710186,4.20622981359334,-0.39002942792699635,LBCM1079,LBCM
B9,Ara_4,3,pentose,0.32032,0.06416608240382426,0.10433567675649853,0.02275625390017155,0.09269853894907908,4.4011620510433,-0.7545133487737928,LBCM1079,LBCM
B10,Ara_2,1,pentose,0.48272000000000004,0.09667583067819754,0.08256363826603819,0.10076248205560662,0.11384929749557975,4.2095156509836675,-0.11494858315205002,LBCM1079,LBCM
B11,Ara_2,2,pentose,0.45192000000000004,0.09050741920801093,0.08503255972693993,0.11442728334821549,0.11831378020364607,4.269314623068091,-0.03284906330218673,LBCM1079,LBCM
B12,Ara_2,3,pentose,0,0,0,0.10937196617944572,0,0,Inf,LBCM1079,LBCM
C1,Man_16,1,hexose,0.9648800000000002,0.06030500000000001,0.029335116026105876,0.12671675236174595,0.12505752872592182,7.057270434891893,0.013267682903446086,LBCM1079,LBCM
C2,Man_16,2,hexose,0.8500800000000001,0.053130000000000004,0.03215645395213923,0.13354946514213145,0.1176163974039639,6.8552846161450764,0.1354663813026344,LBCM1079,LBCM
C3,Man_16,3,hexose,0.9822400000000001,0.06139000000000001,0.03174854967367658,0.1292612491664505,0.11157211271884385,6.743399844322772,0.15854442491541215,LBCM1079,LBCM
C4,Man_10,1,hexose,0.72856,0.07470045569620254,0.05641471071497418,0.15496025721421436,0.09288382367577473,7.3335404644273225,0.6683234074764941,LBCM1079,LBCM
C5,Man_10,2,hexose,0.7616000000000002,0.07616000000000002,0.05962654097171864,0.1561096578317624,0.08651882338539156,11.405311072488647,0.8043432830377699,LBCM1079,LBCM
C6,Man_10,3,hexose,0.9760800000000002,0.11800370149253736,0.06082035435584949,0.15774230785620258,0.0904996424488998,11.159153140133903,0.743015812966013,LBCM1079,LBCM
C7,EtOH_90,1,alcohol,0.022960000000000005,0,0,0,0.010431075687020631,26.335063743048202,-1,LBCM1079,LBCM
C8,EtOH_90,2,alcohol,0.020720000000000002,0,0,0,0.007204900361406188,20.98669763452756,-1,LBCM1079,LBCM
C9,EtOH_90,3,alcohol,0.020720000000000002,0,0,0,0.00972880714773534,24.56803249143148,-1,LBCM1079,LBCM
C10,EtOH_45,1,alcohol,0.66976,0.03387291954022988,0,0.13737856014825284,0.11203027556653249,10.340537942833112,0.22626280667020696,LBCM1079,LBCM
C11,EtOH_45,2,alcohol,0.41328000000000004,0.021648000000000004,0,0.14866323491417463,0.10673956784049535,10.845185416949485,0.3927659435189702,LBCM1079,LBCM
C12,EtOH_45,3,alcohol,0.47376,0.02423888372093023,0,0.14385810194980006,0.1079808220590345,10.09622844641583,0.33225603590192143,LBCM1079,LBCM
D1,NaCl_80,1,salt,0.25536000000000003,0.012914758620689656,0.028505580422261676,0.05757188537580429,0.085494378676098,9.05686821783419,-0.3266003418315983,LBCM1079,LBCM
D2,NaCl_80,2,salt,0.32032,0.01610752,0.029910701336372116,0.07581595347030036,0.08088979085065434,8.794767449106114,-0.0627253121437999,LBCM1079,LBCM
D3,NaCl_80,3,salt,0.30744000000000005,0.015729488372093026,0.03046022564379311,0.053013986161812354,0.07711971378390736,8.560955521410904,-0.31257542902247093,LBCM1079,LBCM
D4,NaCl_25,1,salt,0.56784,0.028718344827586208,0.030100939378026725,0.12108019719836047,0.0836353991346426,3.998847291579407,0.44771470515058337,LBCM1079,LBCM
