well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
C7,EtOH_90,1,alcohol,0.14025,0,0,0.07364004819956932,0.03201020488233987,26.40594114850052,1.300517865169828,Thermosacc,ind
C8,EtOH_90,2,alcohol,0.09405000000000001,0,0,0.07576783499527381,0.01977142113718089,26.4430516043849,2.832189627117375,Thermosacc,ind
C9,EtOH_90,3,alcohol,0.1331,0,0,0.05929581533197343,0.03297852828436566,26.370277698278308,0.798012780336355,Thermosacc,ind
C10,EtOH_45,1,alcohol,1.02245,0.054999087677725114,0,0.13208651104467736,0.1270402208954113,10.410522784642987,0.0397219881522445,Thermosacc,ind
C11,EtOH_45,2,alcohol,0.99495,0.05156476027397259,0,0.13039665517527818,0.12463907225198995,10.170457887632804,0.04619404508762549,Thermosacc,ind
C12,EtOH_45,3,alcohol,1.0527,0.055060576036866364,0,0.13034885267640703,0.12217996545141353,10.30268890795293,0.0668594658282332,Thermosacc,ind
D1,NaCl_80,1,salt,0.8294,0.04298488584474886,0.051748526009813785,0.09376512638045156,0.0939298225152307,9.970187564591203,-0.0017533955709586558,Thermosacc,ind
D2,NaCl_80,2,salt,0.7964,0.04017395555555556,0.050459620270089586,0.09503409682546149,0.09667411914680844,10.016153140487573,-0.016964440284751196,Thermosacc,ind
D3,NaCl_80,3,salt,0.8101500000000001,0.040867566666666674,0.04982223559299372,0.0926433970776077,0.09629817207709787,10.05540721521987,-0.037952693396548574,Thermosacc,ind
D4,NaCl_25,1,salt,2.6235,0.13234099999999996,0.050550675223960416,0.16312058490688264,0.14563170206683076,5.853243450516569,0.12008980594092197,Thermosacc,ind
D5,NaCl_25,2,salt,2.4475000000000002,0.12237500000000001,0.049894705174488574,0.167992087074186,0.14615461170997338,5.873008706578014,0.1494135224931973,Thermosacc,ind
D6,NaCl_25,3,salt,2.4585,0.12512993273542597,0.0445117854656716,0.16265058431518006,0.14474190448392318,5.959239525499517,0.12372836943876221,Thermosacc,ind
D7,FrAcid_3.5,1,acid,0.75185,0.04044311611374407,0.05325743836296131,0.10923646496147102,0.09595824404489366,9.362013085977676,0.13837498850401225,Thermosacc,ind
D8,FrAcid_3.5,2,acid,0.7469000000000001,0.03906596774193548,0.052304147465437774,0.10724014216736186,0.09530949354766313,9.653445096077053,0.12517796680697238,Thermosacc,ind
D9,FrAcid_3.5,3,acid,0.7320500000000001,0.03793957762557077,0.048536656061630094,0.10575434380136191,0.09470304248782377,9.730003607706545,0.11669425842320785,Thermosacc,ind
D10,FrAcid_1,1,acid,0.8420500000000001,0.04247674444444445,0.050292686187993055,0.14788999966284574,0.12806189283217048,6.392215140111255,0.15483221739241884,Thermosacc,ind
D11,FrAcid_1,2,acid,0.8492000000000001,0.04441668202764976,0.052005176706760484,0.14453355375403856,0.1259106734282733,6.485525096812938,0.14790549378146267,Thermosacc,ind
D12,FrAcid_1,3,acid,0.8393,0.046468560975609766,0.05483284905051217,0.14177448775644658,0.12194828408276073,6.326939310616019,0.1625787834803047,Thermosacc,ind
E1,AcAcid_6,1,acid,0.6930000000000001,0.03465,0.0498496,0.15415523825801208,0.13120792237878162,6.937146821215987,0.1748927615284106,Thermosacc,ind
E2,AcAcid_6,2,acid,0.6875,0.034375,0.0498947,0.1515672295098348,0.1373786136930332,6.926243754670464,0.10328111075939,Thermosacc,ind
E3,AcAcid_6,3,acid,0.7584500000000001,0.03860272421524664,0.05089686098654708,0.14742204115273577,0.13729301202504388,6.9059183388936605,0.07377672744075453,Thermosacc,ind
