well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
B3,Gal_4.5,3,hexose,1.08636,0.24141333333333334,0.13135611433483774,0.16931238201468107,0.1121245222775036,6.617464785276775,0.5100388262581835,LBCM1030,LBCM
B4,Gal_2,1,hexose,0.7352400000000001,0.3716597802197803,0.029713690564754397,0.1492990194980462,0.1094865086421048,6.456535973620433,0.36362937634702197,LBCM1030,LBCM
B5,Gal_2,2,hexose,0.71478,0.35739,0.028588007736943907,0.14330779253719741,0.10245220728373755,6.398738306814562,0.39877701356215633,LBCM1030,LBCM
B6,Gal_2,3,hexose,0.8316,0.42981573033707865,0.029641623019581422,0.14277372780516578,0.09070200583384862,6.080528008388211,0.5740966971194014,LBCM1030,LBCM
B7,Ara_4,1,pentose,0.6930000000000001,0.09378255613076114,0.08268903313797672,0.13667053137995056,0.10282837064886476,2.3098782266464166,0.3291130698418727,LBCM1030,LBCM
B8,Ara_4,2,pentose,0,0,0,0,0,0,NA,LBCM1030,LBCM
B9,Ara_4,3,pentose,0,0,0,0,0,0,NA,LBCM1030,LBCM
B10,Ara_2,1,pentose,2.6334000000000004,0.5278562814070352,0.09297313993133519,0.1710621553135684,0.1358852437944043,3.3975545535060006,0.25887219639821296,LBCM1030,LBCM
B11,Ara_2,2,pentose,2.9502,0.591489891656428,0.09392462377673562,0.13641930566840052,0.13582938821171714,3.671151731082223,0.004343076740976534,LBCM1030,LBCM
B12,Ara_2,3,pentose,2.7918,0.5606086810605213,0.09527578171674207,0.15927865132925187,0.14636236079493387,4.154570470893669,0.0882487168433613,LBCM1030,LBCM
C1,Man_16,1,hexose,1.1655600000000002,0.07454162790697676,0.0031865413161801088,0,0.10520513479080813,3.152813012470805,-1,LBCM1030,LBCM
C2,Man_16,2,hexose,0.6435,0.041835106382978715,0.004143403249333534,0,0.10259969144589175,4.156827993823682,-1,LBCM1030,LBCM
C3,Man_16,3,hexose,0.561,0.037264492753623195,0.003935399321615788,0,0.10193642846537733,5.007223100791184,-1,LBCM1030,LBCM
C4,Man_10,1,hexose,3.5838000000000005,0.37190377358490573,0.005933360096346848,0.17446857128321128,0.11825711670268804,4.1012705119505535,0.47533253091097494,LBCM1030,LBCM
C5,Man_10,2,hexose,4.1052,0.41812222222222223,0.005017730496453901,0.17493331275298105,0.11729920766534364,3.878292133079971,0.4913426632178825,LBCM1030,LBCM
C6,Man_10,3,hexose,3.7685999999999997,0.4001409266409266,0.005982502259098004,0.19628233715771634,0.11010038492639548,3.676693107645054,0.782757955741348,LBCM1030,LBCM
C7,EtOH_90,1,alcohol,0,0,0,0,0,0,NA,LBCM1030,LBCM
C8,EtOH_90,2,alcohol,0.06072,0,0,0,0.03240364528363961,19.41764433064474,-1,LBCM1030,LBCM
C9,EtOH_90,3,alcohol,0.08118,0,0,0,0.03462309221207868,20.10979842330063,-1,LBCM1030,LBCM
C10,EtOH_45,1,alcohol,1.12464,0.05751364102564103,0,0.15528037212039078,0.10515011855261137,6.7281995995287405,0.4767493775358605,LBCM1030,LBCM
C11,EtOH_45,2,alcohol,1.22166,0.0631953804034582,0,0.14654657365774484,0.11411677087621348,7.443711698546888,0.28418086607716164,LBCM1030,LBCM
C12,EtOH_45,3,alcohol,1.1266200000000002,0.056331000000000006,0,0.15937130933124735,0.11248474850173479,7.38949403454966,0.41682593821854397,LBCM1030,LBCM
D1,NaCl_80,1,salt,0.65208,0.032971369014084505,0.02864606205900782,0.022370849244666837,0.07706382922290522,6.605245884607678,-0.7097101263945799,LBCM1030,LBCM
D2,NaCl_80,2,salt,0.41118000000000005,0.029641289156626508,0.04219329930942338,0.024383463015835553,0.06985006588168985,11.073148156835117,-0.6509171078358666,LBCM1030,LBCM
D3,NaCl_80,3,salt,0.46596,0.029554706713780916,0.038682224849806233,0.025870978144217346,0.0693047515935156,10.248519336513528,-0.6267070071045759,LBCM1030,LBCM
D4,NaCl_25,1,salt,1.2936,0.06468,0.029274661508704065,0.18069670637281934,0.10283987823150222,4.494709850413026,0.7570684590471227,LBCM1030,LBCM
D5,NaCl_25,2,salt,1.36554,0.06865950420168067,0.029234432651203617,0.12833382306740218,0.10052897659046088,8.836447210502527,0.2765853927889253,LBCM1030,LBCM
D6,NaCl_25,3,salt,1.3299,0.06686752100840336,0.02639462748348856,0.16771625807458038,0.09762406282544424,8.986913622830771,0.7179807234048824,LBCM1030,LBCM
D7,FrAcid_3.5,1,acid,0.82566,0.041283,0.028346228239845263,0.1319320046090369,0.09838264878542384,7.23774690562044,0.34100886932598684,LBCM1030,LBCM
D8,FrAcid_3.5,2,acid,0.8131200000000001,0.04111409577464789,0.029027487945078596,0.13974682281514922,0.08768479236351383,8.443931166078784,0.593740705181834,LBCM1030,LBCM
D9,FrAcid_3.5,3,acid,0.7755000000000001,0.039886031518624646,0.0282133534331303,0.1322277285570123,0.09483224133712248,4.410617323883439,0.39433305268986807,LBCM1030,LBCM
D10,FrAcid_1,1,acid,0.8725200000000001,0.043626000000000005,0.03180851063829788,0.16631973503514583,0.12926152279930544,4.15373245573061,0.28669175043974887,LBCM1030,LBCM
D11,FrAcid_1,2,acid,0.8811,0.04693099406528191,0.033565652101544524,0.15234448075082851,0.13142731590823648,4.478660284039213,0.15915386157012107,LBCM1030,LBCM
D12,FrAcid_1,3,acid,0.9009,0.046602752161383286,0.0288262197671113,0.13850624191584332,0.1420171673763441,4.666902035039179,-0.02472183839012122,LBCM1030,LBCM
E1,AcAcid_6,1,acid,0.71478,0.03718927826086956,0.03161993664676366,0.17470971364549293,0.1188381445384014,3.837640168838377,0.4701484470673233,LBCM1030,LBCM
E2,AcAcid_6,2,acid,0.7326000000000001,0.03725260623229463,0.03086399526577937,0.1567669677419343,0.12180401100446629,3.5376376048405573,0.28704273733798463,LBCM1030,LBCM
E3,AcAcid_6,3,acid,0.64284,0.032874581196581196,0.031524547162845036,0.17817018791826772,0.11899105350228209,3.751232146870865,0.4973410409787712,LBCM1030,LBCM
E4,AcAcid_4.5,1,acid,0.6501,0.03268710084033613,0.03211313925957231,0.15511684141806817,0.11719920776585983,3.690158291477923,0.32353148434211304,LBCM1030,LBCM
E5,AcAcid_4.5,2,acid,0.59796,0.030579435897435902,0.03252359933210997,0.1801520299275555,0.11548769079882851,3.858109626765063,0.5599240809253667,LBCM1030,LBCM
E6,AcAcid_4.5,3,acid,0.67452,0.03657895468277946,0.03403773221058045,0.16302567212470917,0.1053580451461701,4.164801648250436,0.5473490600412432,LBCM1030,LBCM
E7,LacAcid_7,1,acid,5.2206,0.26103,0.032001934235976796,0.177003193380692,0.12696746686115268,5.992806772384193,0.3940830494338893,LBCM1030,LBCM
E8,LacAcid_7,2,acid,4.0722000000000005,0.21065126801152742,0.033128640627874184,0.18721578719116666,0.12575365325562293,5.806274823588566,0.48875028553331923,LBCM1030,LBCM
E9,LacAcid_7,3,acid,4.111800000000001,0.20674176470588237,0.03162687125140191,0.17243217062566277,0.1253253866101196,6.03075125368845,0.3758758324208469,LBCM1030,LBCM
E10,LacAcid_2,1,acid,3.9864,0.20503117478510027,0.030481563793762788,0.21157973911387978,0.14124215753349811,3.7617075239355056,0.4979928288315749,LBCM1030,LBCM
E11,LacAcid_2,2,acid,3.7883999999999998,0.1948475071633238,0.03274977415439526,0.21447051811911697,0.14689029546461846,3.9324359409232046,0.46007275321177765,LBCM1030,LBCM
E12,LacAcid_2,3,acid,4.501200000000001,0.23555842565597673,0.029344587240809558,0.21118434108859027,0.15706234655619056,4.373257692882056,0.34458923936321717,LBCM1030,LBCM
F1,LevAcid_5,1,acid,0.9061800000000001,0.048846639639639644,0.03128928735311714,0.17442353021857107,0.145962573111135,5.226385777071378,0.19498804728364216,LBCM1030,LBCM
F2,LevAcid_5,2,acid,0.9682200000000001,0.049798134670487104,0.03272987757228445,0.17407219374212846,0.13278567228058918,4.747166157832163,0.31092602652413276,LBCM1030,LBCM
F3,LevAcid_5,3,acid,0.8956200000000001,0.04528557464788733,0.032215817146593294,0.18149306756999434,0.1334424800463154,5.6071376176106105,0.3600846410153759,LBCM1030,LBCM
F4,LevAcid_2.5,1,acid,1.10352,0.05579770140845071,0.032245157599367975,0.18831563234620685,0.13076915621582988,5.823245324952924,0.44006153894117467,LBCM1030,LBCM
F5,LevAcid_2.5,2,acid,2.7588,0.14108393162393162,0.03261262378283655,0.1823768224835831,0.11797298997493952,5.205730506747373,0.545920151064448,LBCM1030,LBCM
F6,LevAcid_2.5,3,acid,2.7125999999999997,0.13793532577903683,0.023438145544407978,0.21104548396216583,0.11972228004411165,4.525055283896627,0.7627920541139558,LBCM1030,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM1030,LBCM
F8,HMF_6,2,aldehyde,0.045540000000000004,0.013854966101694916,0.009644969347277316,0,0.017440168325184774,15.253637760948855,-1,LBCM1030,LBCM
F9,HMF_6,3,aldehyde,0.04356,0.005247664429530202,0.004303824335025249,0,0.012748908316519184,28.153133840703422,-1,LBCM1030,LBCM
F10,HMF_0.5,1,aldehyde,3.3792000000000004,0.1789281415929204,0.03380801994716512,0.10712839586330729,0.09844297252688497,4.781254366774023,0.08822796705016513,LBCM1030,LBCM
F11,HMF_0.5,2,aldehyde,1.34904,0.07059844897959185,0.015659219200252636,0.1336634910187176,0.10474524278973694,5.42036986035877,0.27608173372637507,LBCM1030,LBCM
F12,HMF_0.5,3,aldehyde,3.3528000000000002,0.17858385756676562,0.032483886149837285,0.10349756495934889,0.11810682551335228,6.081490847384075,-0.12369531134635203,LBCM1030,LBCM
G1,Furf_3,1,aldehyde,1.18734,0.06037607082152976,0.0031690182519547847,0.13775960704323365,0.08441401580108274,16.292027160630802,0.6319518238281311,LBCM1030,LBCM
G2,Furf_3,2,aldehyde,1.13454,0.05835241547277937,0.0032113083526849294,0.12899347625357244,0.09423751860014558,19.01634269925278,0.3688123177446776,LBCM1030,LBCM
G3,Furf_3,3,aldehyde,1.05996,0.05483078386167147,0.003242824653426162,0.1374924886842883,0.1022885541494314,20.696503899027757,0.34416298898338255,LBCM1030,LBCM
G4,Furf_1,1,aldehyde,1.2744600000000001,0.06444100563380283,0.031971313373471005,0.1878650050507556,0.10183534432881125,11.82094924657989,0.8447917693896857,LBCM1030,LBCM
G5,Furf_1,2,aldehyde,2.6994000000000002,0.1357261344537815,0.02825217127469943,0.17206223792481654,0.09265603003604664,12.00893474519652,0.8569998936699309,LBCM1030,LBCM
G6,Furf_1,3,aldehyde,2.871,0.1451674647887324,0.029829460320919713,0.16746462922098182,0.0937463507308823,12.328695060772876,0.786358913337572,LBCM1030,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM1030,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM1030,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM1030,LBCM
G10,Van_0.5,1,aldehyde,0.9834,0.05057888252148998,0.032779619027561484,0.1579729320910101,0.09020398937932722,10.403128619834078,0.7512854273739475,LBCM1030,LBCM
G11,Van_0.5,2,aldehyde,0.9616200000000001,0.049743743515850154,0.033078612478330424,0.15887198887323947,0.10268552316218202,7.340222148311133,0.5471702727006248,LBCM1030,LBCM
G12,Van_0.5,3,aldehyde,0.96624,0.05086219354838711,0.03169557621513697,0.1477067846024994,0.11089840451791691,7.644918579417937,0.33191081733403716,LBCM1030,LBCM
H1,Glu_20,1,hexose,3.7685999999999997,0.18843,0.029806576402321087,0.18738778778220702,0.14254430889382322,3.7470469675988616,0.31459326041410957,LBCM1030,LBCM
H2,Glu_20,2,hexose,3.0756,0.15728495726495728,0.031020075275394427,0.16214333397306682,0.15219824461550668,4.150627241875043,0.06534299644969023,LBCM1030,LBCM
H3,Glu_20,3,hexose,3.1218,0.15874308781869687,0.029290305258601324,0.17858194619553305,0.13881249114919714,5.046914826617957,0.28649766830847584,LBCM1030,LBCM
