well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
B1,Gal_4.5,1,hexose,2.1294000000000004,0.47538947368421064,0.11460072247379598,0.12665741750890883,0.10084074152745012,4.1755199202265505,0.2560143409341261,ETRED,ind
B2,Gal_4.5,2,hexose,3.3201000000000005,0.8795872340425533,0.13308708254154705,0.12588089444667433,0.09825474920174244,6.549566809436829,0.2811685487915526,ETRED,ind
B3,Gal_4.5,3,hexose,2.4192,0.5425980244044161,0.11122092463084852,0.1307822787502355,0.09448513211062014,6.714962028477614,0.38415723012505104,ETRED,ind
B4,Gal_2,1,hexose,1.4993999999999998,0.7863701086956522,0.02656204727898693,0.12214609349931851,0.10572596361377773,3.8331520777471724,0.1553083965781986,ETRED,ind
B5,Gal_2,2,hexose,1.2726,0.6710704918032787,0.02377188416414435,0.11691490528602522,0.09625719339633583,4.2728777003722,0.21460953889058387,ETRED,ind
B6,Gal_2,3,hexose,1.3040999999999998,0.6876811475409835,0.026593503458410182,0.11605304337764574,0.08923323987143382,4.31801372138818,0.3005584415051339,ETRED,ind
B7,Ara_4,1,pentose,2.7279,0.5472153562370302,0.10863512317367618,0.14279068898713712,0.11729350707289356,2.894549672872943,0.21737931238084657,ETRED,ind
B8,Ara_4,2,pentose,2.3184,0.4647483870967742,0.09995538028820358,0.14266368966626533,0.11848590906150581,2.6579587020143003,0.204056168334826,ETRED,ind
B9,Ara_4,3,pentose,1.8017999999999998,0.3616069204152249,0.1112420802480607,0.14181505370378067,0.11846313275010825,2.996082634033594,0.19712395250370482,ETRED,ind
B10,Ara_2,1,pentose,2.1294000000000004,0.4266646706586827,0.10835293499482954,0.13321579481749557,0.11860849363427445,2.69021535342565,0.12315560830122567,ETRED,ind
B11,Ara_2,2,pentose,2.4444,0.4905716262975779,0.10298152973459081,0.12300795716020986,0.12455658696186885,2.986523304572074,-0.012433142553376764,ETRED,ind
B12,Ara_2,3,pentose,2.2302,0.4467589224038683,0.09972928044994703,0.15603269388726182,0.13428343834766227,3.16154792201555,0.1619652863169197,ETRED,ind
C1,Man_16,1,hexose,4.3533,0.28946158536585365,0.003290737708015485,0.1601496341588045,0.14819492002932258,4.499742279123378,0.08066885239464694,ETRED,ind
C2,Man_16,2,hexose,3.5532,0.24405602879424115,0.003738568240879461,0.1683362810331988,0.14723805571985657,4.898687133881244,0.14329328929393712,ETRED,ind
C3,Man_16,3,hexose,3.7925999999999997,0.26446571254567597,0.003723050978074085,0.17130168936310838,0.14799331374804875,5.009922579823998,0.1574961396887226,ETRED,ind
C4,Man_10,1,hexose,2.3121,0.23637093750000002,0.0050114188413507305,0.15507554035103138,0.13108224819774786,4.375191078570166,0.18303998049444314,ETRED,ind
C5,Man_10,2,hexose,1.6443000000000003,0.16885412556053817,0.005365995573704501,0.1519416983414494,0.13119448393950028,4.5374290241688975,0.1581409048532605,ETRED,ind
C6,Man_10,3,hexose,2.4822,0.25604675675675675,0.005056566758840377,0.14863549752826116,0.13197659247597532,4.508734324306499,0.12622620981306507,ETRED,ind
C7,EtOH_90,1,alcohol,0.0252,0,0,0,0.005540235067487332,2.3056401182494493,-1,ETRED,ind
C8,EtOH_90,2,alcohol,0.025830000000000002,0,0,0,0.004818187937265508,21.286499649225583,-1,ETRED,ind
C9,EtOH_90,3,alcohol,0.0252,0,0,0,0.0058876906920070715,1.7049093012087049,-1,ETRED,ind
C10,EtOH_45,1,alcohol,2.2554,0.12187565217391304,0,0.13700326871763677,0.10964398144562135,7.53222018826992,0.24952840011181496,ETRED,ind
C11,EtOH_45,2,alcohol,2.4885,0.13364166666666666,0,0.13545381395651032,0.1077448031380736,8.062315527322673,0.2571725968344662,ETRED,ind
C12,EtOH_45,3,alcohol,2.2113,0.12099566037735848,0,0.12968954489366766,0.10997379416666447,7.507796011001343,0.17927680750128624,ETRED,ind
D1,NaCl_80,1,salt,1.5560999999999998,0.07963570588235291,0.024605229783014732,0.09730459158287516,0.08832270102585472,4.79989953386257,0.1016940203673251,ETRED,ind
D2,NaCl_80,2,salt,1.5939,0.08109315789473685,0.02952712042748974,0.09870054417362353,0.08588311093580439,5.089009281757628,0.14924276843441167,ETRED,ind
D3,NaCl_80,3,salt,1.4049,0.07232325443786983,0.025628654733379882,0.10067169187674987,0.08570999372963044,8.099142656494664,0.17456188591397706,ETRED,ind
D4,NaCl_25,1,salt,2.4759,0.12821625,0.026481561852494822,0.1718496843643196,0.14371731288413778,3.9601645566321158,0.19574796463709018,ETRED,ind
D5,NaCl_25,2,salt,2.3877,0.1258969090909091,0.02904030504971312,0.17312721599255512,0.14110807067793563,4.250497776851304,0.22691221813740078,ETRED,ind
D6,NaCl_25,3,salt,2.4255,0.1286698170731707,0.031068160740407868,0.1652329077669024,0.14050919348979093,4.2361504028570796,0.17595798298356768,ETRED,ind
D7,FrAcid_3.5,1,acid,1.4804999999999997,0.08418529411764704,0.028331065864213186,0.14797787242226335,0.12504772045094795,4.1244898384241555,0.18337121131536446,ETRED,ind
D8,FrAcid_3.5,2,acid,1.4427,0.07700300613496934,0.02537943739132735,0.14237318570218985,0.13047969089234118,4.213082914078768,0.09115207683670855,ETRED,ind
