well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
A1,Glu_65,1,hexose,4.5653,0.07074158558558558,0.07979532546184546,0.14173731276060214,0.16012511918313707,4.978319783326507,-0.11483399054650863,LBCM1017,LBCM
A2,Glu_65,2,hexose,3.8269,0.05929971171171171,0.08589671942069653,0.14781199320279184,0.17439702701425575,5.222998325625545,-0.15243971910880547,LBCM1017,LBCM
A3,Glu_65,3,hexose,5.1262,0.07886461538461538,0.08287928525500016,0.1571160760966974,0.17310602969508998,5.275587441720571,-0.09237086441504891,LBCM1017,LBCM
A4,Glu_30,1,hexose,3.7275,0.125220703125,0.16323931753189616,0.1630281777862924,0.1679255279962698,5.242518354047554,-0.029163822013328466,LBCM1017,LBCM
A5,Glu_30,2,hexose,3.3654,0.14187470588235296,0.21328813091448634,0.14620354501845195,0.16766549874339984,5.071118262137319,-0.1280045917961565,LBCM1017,LBCM
A6,Glu_30,3,hexose,3.0672,0.10467428571428572,0.14481071795194098,0.15739994334691426,0.15259083775382898,5.230488994505957,0.031516345698577884,LBCM1017,LBCM
A7,Xyl_36,1,pentose,1.26806,0.25367099325424514,0.11102449980949948,0.117793800330696,0.10242618515581968,3.8047764948420184,0.1500360005744406,LBCM1017,LBCM
A8,Xyl_36,2,pentose,1.2772899999999998,0.2555174226564317,0.10464378142964319,0.1247250193128768,0.12581113575018604,5.49183207602506,-0.008632911791416177,LBCM1017,LBCM
A9,Xyl_36,3,pentose,1.2283,0.24577431363424848,0.09749365208794768,0.1251081474557788,0.12728579229199619,5.523772695933453,-0.017108310338531878,LBCM1017,LBCM
A10,Xyl_16,1,pentose,1.2709,0.25453516534699583,0.09516137988918741,0.13739026295298967,0.13288339720468018,5.1546095949079564,0.033915943173604864,LBCM1017,LBCM
A11,Xyl_16,2,pentose,1.06074,0.2125434296365331,0.09115066490250433,0.1353371965825118,0.1440900640362926,5.334596938564521,-0.06074580861853295,LBCM1017,LBCM
A12,Xyl_16,3,pentose,1.25741,0.25171615456238355,0.08406412087160342,0.1301352234676264,0.13901951474618746,5.314584291861291,-0.063906792472851,LBCM1017,LBCM
B1,Gal_4.5,1,hexose,1.44627,0.3253008510638298,0.1230996353385922,0.13622077292831253,0.14089921558918295,6.678009416964258,-0.033204178187274384,LBCM1017,LBCM
B2,Gal_4.5,2,hexose,1.4917099999999999,0.33881688152240635,0.11971209249856256,0.13566693132236687,0.13952536072892366,7.293528148823682,-0.02765396474446764,LBCM1017,LBCM
B3,Gal_4.5,3,hexose,1.4299399999999998,0.320071264367816,0.112360866363308,0.13303451054560675,0.14061595066457985,8.120626124494542,-0.05391593260324779,LBCM1017,LBCM
B4,Gal_2,1,hexose,0.9194499999999999,0.4751347765363128,0.029759724922394787,0.11755475818464875,0.1355317950889807,8.023625362596032,-0.13264073491042808,LBCM1017,LBCM
B5,Gal_2,2,hexose,0.9925799999999999,0.5187211864406779,0.028084228762604985,0.11553143412225649,0.12696891467175397,7.772524531242219,-0.09008095075134101,LBCM1017,LBCM
B6,Gal_2,3,hexose,1.0224,0.5466589595375723,0.0334029280648172,0.11615043447830782,0.12182270970326552,7.465108934691416,-0.04656172267694722,LBCM1017,LBCM
B7,Ara_4,1,pentose,0.81153,0.162306,0.1176418829740431,0,0.09303137482847176,2.6606707500659765,-1,LBCM1017,LBCM
B8,Ara_4,2,pentose,0.83922,0.16788304256803907,0.12035355013039281,0.08111878011123111,0.10649122720592452,3.904129540465178,-0.23825856608479243,LBCM1017,LBCM
B9,Ara_4,3,pentose,0.9229999999999999,0.18468590041879943,0.10805729836384269,0.013181889705248145,0.11237372597212171,3.8952118962551534,-0.8826959808334701,LBCM1017,LBCM
