well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
B2,Gal_4.5,2,hexose,1.326,0.29608163265306126,0.35637393130554335,0.10960866473693932,0.0928434096018457,5.760479262364255,0.1805756079725053,PE2,ind
B3,Gal_4.5,3,hexose,1.278,0.2881309090909091,0.34926974664679594,0.10952262957827086,0.09088058666767099,4.423415576044839,0.20512678883521576,PE2,ind
B4,Gal_2,1,hexose,0.9119999999999999,0.45599999999999996,0.15749414519906324,0.09688810106544868,0.07090363273592445,5.889821737809123,0.3664758394862719,PE2,ind
B5,Gal_2,2,hexose,0.99,0.5003804347826087,0.1764878831076265,0.09812069863964973,0.07243580240091087,5.892346381451138,0.35458841329016433,PE2,ind
B6,Gal_2,3,hexose,1.01175,0.5256578212290501,0.17472557664882965,0.09839012821381737,0.06838251762893695,5.912603336398618,0.4388199151676498,PE2,ind
B7,Ara_4,1,pentose,1.299,0.26031632991056636,0.18889926639480012,0.09085136547154592,0.01199022221745981,2.7777915836107963,6.5771210761424275,PE2,ind
B8,Ara_4,2,pentose,1.2329999999999999,0.24703554476211498,0.6721452368069536,0.09443498121925074,0.010442377061698562,3.510618403087347,8.043437204123512,PE2,ind
B9,Ara_4,3,pentose,1.3125,0.2630797901711761,0.6496753511264107,0.09259103787943522,0.009666254442443213,3.220433289766088,8.578791705800803,PE2,ind
B10,Ara_2,1,pentose,1.39875,0.27987336015874764,0.6700845812516765,0.08606705433821844,0.07720676982978118,4.331904333834811,0.11476046113535963,PE2,ind
B11,Ara_2,2,pentose,1.3965,0.2801024975135374,0.49204202568218874,0.08130294264267347,0.08093025270593704,4.241021158261086,0.004605075658056031,PE2,ind
B12,Ara_2,3,pentose,1.43175,0.28774512789281365,0.5520913263370483,0.0758838172097497,0.08300797697329158,3.8237838222669787,-0.08582500168428556,PE2,ind
C1,Man_16,1,hexose,0.9299999999999999,0.058124999999999996,0.16444672131147542,0.09516652239627782,0.018155599550774754,5.626631067566141,4.241717417820927,PE2,ind
C2,Man_16,2,hexose,0.9622499999999999,0.060140624999999996,0.1678864168618267,0.09685046160866365,0.010453935839229093,6.617660458379582,8.264497419739827,PE2,ind
C3,Man_16,3,hexose,0.9195,0.05746875,0.1877195550351288,0.09544524407793552,0.008301838819895624,6.615141471107543,10.496879926071067,PE2,ind
C4,Man_10,1,hexose,3.12,0.312,0.19918032786885248,0.09215608603339696,0.09947810225968795,4.701319202276469,-0.07360430144894438,PE2,ind
C5,Man_10,2,hexose,3.18,0.318,0.240632318501171,0.09582577266654232,0.09318258369211886,5.0851005257891195,0.028365697426428166,PE2,ind
C6,Man_10,3,hexose,1.44375,0.144375,0.31932084309133496,0.09232769839164068,0.08950822380683887,5.977434707642819,0.03149961495031236,PE2,ind
C7,EtOH_90,1,alcohol,0,0,0,0,0,0,NA,PE2,ind
C8,EtOH_90,2,alcohol,0,0,0,0,0,0,NA,PE2,ind
C9,EtOH_90,3,alcohol,0,0,0,0,0,0,NA,PE2,ind
C10,EtOH_45,1,alcohol,1.3845,0.07118604815864023,0,0.09936808156596516,0.08692239357125693,11.8510634180045,0.1431816069872207,PE2,ind
