well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
B9,Ara_4,3,pentose,0.40256000000000003,0.08056821037933443,0.1289788741499237,0,0.09882577975975544,4.676756961115759,-1,LBCM97,LBCM
B10,Ara_2,1,pentose,0.9694,0.19397021870637507,0.11897006359547074,0.13576622667496283,0.12556123878821768,4.288498192748079,0.08127498569807641,LBCM97,LBCM
B11,Ara_2,2,pentose,0,0,0,0.13087345754251964,0,0,Inf,LBCM97,LBCM
B12,Ara_2,3,pentose,0,0,0,0.16932980000139777,0,0,Inf,LBCM97,LBCM
C1,Man_16,1,hexose,1.38306,0.08919415605095542,0.03676122055991705,0.1729394251888557,0.1340218860856714,5.655599600758296,0.29038196849659964,LBCM97,LBCM
C2,Man_16,2,hexose,1.24838,0.08247861337683525,0.03451951894988429,0.18612229864016974,0.12771040207178874,5.52059262701701,0.4573777517006518,LBCM97,LBCM
C3,Man_16,3,hexose,1.32978,0.084413934169279,0.03549609973026172,0.19423161168818984,0.1252319771623589,5.375255033847659,0.5509745680719814,LBCM97,LBCM
C4,Man_10,1,hexose,1.43042,0.143042,0.0558656330749354,0.18208135497673184,0.11011703401477028,5.483313118594146,0.6535257837793632,LBCM97,LBCM
C5,Man_10,2,hexose,1.5303200000000001,0.15494490000000002,0.05708720930232558,0.1926287958825301,0.0961773007988957,5.082819250665668,1.0028509251399351,LBCM97,LBCM
C6,Man_10,3,hexose,1.5029400000000002,0.150294,0.05940568475452196,0.1898579701699587,0.08109481967295985,8.923159093346051,1.3411849355559353,LBCM97,LBCM
C7,EtOH_90,1,alcohol,0.02442,0,0,0,0.004047715163183259,26.454449076973727,-1,LBCM97,LBCM
C8,EtOH_90,2,alcohol,0,0,0,0,0,0,NA,LBCM97,LBCM
C9,EtOH_90,3,alcohol,0,0,0,0,0,0,NA,LBCM97,LBCM
C10,EtOH_45,1,alcohol,0.77256,0.04026676363636364,0,0.17859423536479363,0.09920137574365644,11.609063149683072,0.8003201470339899,LBCM97,LBCM
C11,EtOH_45,2,alcohol,0.74296,0.039199116564417165,0,0.15638240751216323,0.09692296796899606,11.605038069037704,0.6134710976059584,LBCM97,LBCM
C12,EtOH_45,3,alcohol,0.8672799999999999,0.045203684848484846,0,0.1552456723077898,0.09611005923746754,11.406211305370965,0.6152905693691304,LBCM97,LBCM
D1,NaCl_80,1,salt,0.46546,0.02368613017751479,0.028691650230111766,0.055224502572410954,0.08758888425014624,8.542497137357486,-0.3695032989038361,LBCM97,LBCM
D2,NaCl_80,2,salt,0.57646,0.02916209411764706,0.029830065359477125,0.04885691976186551,0.08249878569324871,8.244730171611671,-0.40778619525955384,LBCM97,LBCM
D3,NaCl_80,3,salt,0.57054,0.028527000000000004,0.02863049095607235,0.04707237278483437,0.08077493072437329,7.981628522956049,-0.41724031995200955,LBCM97,LBCM
D4,NaCl_25,1,salt,1.10186,0.05541518128654971,0.02631578947368421,0.1816223971332509,0.09548156646952659,4.3241458649666535,0.9021723652933217,LBCM97,LBCM
D5,NaCl_25,2,salt,1.2387599999999999,0.06230021052631578,0.028187134502923976,0.19047282780110508,0.09317422747241418,8.800370695007672,1.044265168256939,LBCM97,LBCM
D6,NaCl_25,3,salt,1.3934199999999999,0.07262673939393939,0.031636363636363636,0.20952953733750349,0.09132862146874339,8.794331267645415,1.2942373810954058,LBCM97,LBCM
D7,FrAcid_3.5,1,acid,0.63862,0.03348860975609756,0.028739837398373987,0.17602362736331184,0.08186434676026581,3.9516223603127196,1.15018667257903,LBCM97,LBCM
D8,FrAcid_3.5,2,acid,0.69782,0.03637122424242424,0.030949494949494945,0.15795985386507838,0.08558340022494498,3.5156786428716433,0.845683315338035,LBCM97,LBCM
D9,FrAcid_3.5,3,acid,0.6008800000000001,0.031509560975609766,0.029607046070460705,0.17782598125698684,0.09850787038812547,4.327978768773508,0.8051956717401809,LBCM97,LBCM
D10,FrAcid_1,1,acid,0.82066,0.042773793939393935,0.03015488215488215,0.1718686835570919,0.12466585251323248,4.3703719129079115,0.37863480730498467,LBCM97,LBCM
D11,FrAcid_1,2,acid,0.5394599999999999,0.028288756097560968,0.03071815718157182,0.16529465861272913,0.13791812139833992,4.591928123867492,0.19849847820446553,LBCM97,LBCM
D12,FrAcid_1,3,acid,0.78514,0.04019169047619048,0.02784391534391535,0.12106178321961457,0.1369649859659776,4.5891962653817995,-0.1161114472739289,LBCM97,LBCM
E1,AcAcid_6,1,acid,0.85174,0.042587,0.031007751937984496,0.18376683463307436,0.12004691775278403,4.888302962136956,0.530791777690707,LBCM97,LBCM
E2,AcAcid_6,2,acid,0.68154,0.034477905882352944,0.02832679738562092,0.1203386475171644,0.11393164565121636,4.703174749057018,0.05623548952818661,LBCM97,LBCM
E3,AcAcid_6,3,acid,0.83546,0.0420172865497076,0.03133203378817414,0.12103957540107593,0.10529773591458634,4.316057125883249,0.14949836622564036,LBCM97,LBCM
E4,AcAcid_4.5,1,acid,1.0700399999999999,0.053501999999999994,0.02771317829457364,0.13981909027650646,0.10560919775049547,4.182065151483224,0.3239291013916493,LBCM97,LBCM
E5,AcAcid_4.5,2,acid,0.97458,0.04988921428571429,0.030251322751322748,0.15217789159836012,0.08984309124771178,3.5830255686340013,0.693818517205528,LBCM97,LBCM
E6,AcAcid_4.5,3,acid,1.09816,0.05555397647058824,0.029673202614379085,0.15344951492516112,0.07998615584672872,3.491943350338032,0.9184509281731773,LBCM97,LBCM
E7,LacAcid_7,1,acid,1.7205000000000001,0.0891343373493976,0.028755020080321284,0.22823133984750998,0.1204528699240581,7.359528981810645,0.8947771023754184,LBCM97,LBCM
E8,LacAcid_7,2,acid,1.71606,0.08837195209580838,0.030232867598137054,0.20807318984267595,0.11835149970981833,7.250292332872818,0.7580950841589918,LBCM97,LBCM
E9,LacAcid_7,3,acid,1.6613,0.08606734939759036,0.029277108433734936,0.21665626697295984,0.11765887245879102,4.02471199599475,0.8413933640987575,LBCM97,LBCM
E10,LacAcid_2,1,acid,1.6583400000000001,0.085914,0.028781793842034803,0.2398965527819915,0.137838480181122,4.473795216369148,0.7404178605768401,LBCM97,LBCM
E11,LacAcid_2,2,acid,1.35198,0.07089651219512194,0.03329268292682927,0.21295122339290648,0.14061009116243312,4.507763631077801,0.5144803735807604,LBCM97,LBCM
E12,LacAcid_2,3,acid,1.64502,0.08787063354037267,0.03380262249827467,0.2213650221175565,0.14356761534583926,4.414903168144871,0.5418868773735043,LBCM97,LBCM
F1,LevAcid_5,1,acid,1.22026,0.061013,0.03155038759689923,0.19142795229565235,0.1436846761797445,5.2096816761107245,0.33227813421232666,LBCM97,LBCM
F2,LevAcid_5,2,acid,1.17586,0.058793,0.029573643410852713,0.2014637085895976,0.140383237415857,5.042527911370555,0.4350980380428329,LBCM97,LBCM
F3,LevAcid_5,3,acid,1.19584,0.06085339644970414,0.02806048652202498,0.20774470270899065,0.1385938180928855,5.009481667666703,0.4989463856877097,LBCM97,LBCM
F4,LevAcid_2.5,1,acid,1.3105399999999998,0.06629790588235293,0.030457516339869282,0.22076423808044707,0.13105419226140988,4.70157301037182,0.6845263342670889,LBCM97,LBCM
F5,LevAcid_2.5,2,acid,1.21434,0.06216264285714286,0.029153439153439153,0.22021600353204307,0.12281800203989496,4.70370979337342,0.7930270796988729,LBCM97,LBCM
F6,LevAcid_2.5,3,acid,1.34088,0.06864028571428572,0.02883597883597884,0.20975042611700037,0.1065295699886317,4.632387107587187,0.9689408878622517,LBCM97,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM97,LBCM
F8,HMF_6,2,aldehyde,0.030340000000000002,0.02174366666666663,0,0,0.011141812332460857,5.0826962924881105,-1,LBCM97,LBCM
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,LBCM97,LBCM
F10,HMF_0.5,1,aldehyde,1.4296799999999998,0.07406775903614456,0.027215528781793837,0.12804537908930125,0.10229483179395966,5.877703436713848,0.25172872220180054,LBCM97,LBCM
F11,HMF_0.5,2,aldehyde,1.0064,0.05309840490797545,0.03123381049761417,0.10791146520712072,0.10711825896918346,5.944144893635619,0.007404958272944419,LBCM97,LBCM
F12,HMF_0.5,3,aldehyde,0.97458,0.05304675949367088,0.027805907172995775,0.13790980809802078,0.11404294435422357,6.1878926083797685,0.2092796172437063,LBCM97,LBCM
G1,Furf_3,1,aldehyde,1.1196199999999998,0.05663959999999999,0.02956862745098039,0.13921202442180672,0.12390124578408271,20.068973840103688,0.12357243497297384,LBCM97,LBCM
G2,Furf_3,2,aldehyde,1.2062,0.0610195294117647,0.03149019607843138,0.13951097835988704,0.11995367901793456,21.325662428449313,0.1630404294563439,LBCM97,LBCM
G3,Furf_3,3,aldehyde,1.14108,0.05738764912280702,0.03207277452891488,0.13915364886302622,0.1214204107930285,20.451874075821216,0.14604824637124275,LBCM97,LBCM
G4,Furf_1,1,aldehyde,1.14848,0.058099576470588235,0.030980392156862744,0.15135201036117704,0.12934741179189319,11.305380234987858,0.17012013046451224,LBCM97,LBCM
G5,Furf_1,2,aldehyde,1.3534599999999999,0.06806874853801169,0.031968810916179334,0.16470335837464598,0.12545157028983314,12.441945379712967,0.31288399175975784,LBCM97,LBCM
G6,Furf_1,3,aldehyde,1.49924,0.07629268639053254,0.032596975673898756,0.17739864904376235,0.1156401960541197,10.861456639033435,0.5340569723761074,LBCM97,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM97,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM97,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM97,LBCM
G10,Van_0.5,1,aldehyde,0.9982599999999999,0.051717084337349395,0.033480589022757704,0.15997009211606694,0.08879445482304414,7.086132600120127,0.8015775020508503,LBCM97,LBCM
G11,Van_0.5,2,aldehyde,0.7651600000000001,0.03916890476190476,0.03484126984126983,0.14558997883405836,0.09778100817065571,7.3559681878209195,0.48893922815729585,LBCM97,LBCM
G12,Van_0.5,3,aldehyde,1.2602200000000001,0.06608470731707318,0.033035230352303525,0.14207160922495887,0.10955856676672711,7.608317157449858,0.2967640360562471,LBCM97,LBCM
H1,Glu_20,1,hexose,1.30388,0.06755040963855422,0.03345381526104418,0.1760181243452267,0.13431106632850223,4.999513356411468,0.31052584985600545,LBCM97,LBCM
H2,Glu_20,2,hexose,1.39934,0.069967,0.031085271317829455,0.1918342586858521,0.13514056830232987,5.00817753047486,0.41951644199608423,LBCM97,LBCM
H3,Glu_20,3,hexose,1.2395,0.061975,0.03020671834625323,0.1956286871620605,0.13220439786187854,4.983797055812322,0.4797441713432629,LBCM97,LBCM
