well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
A1,Glu_65,1,hexose,5.119199999999999,0.07889029635901777,0.05312129766792959,0.17863687736376196,0.14651995416101596,7.0423307491424305,0.2191982886334484,LBCM1003,LBCM
A2,Glu_65,2,hexose,7.394399999999999,0.11395265029635902,0.05555373522731781,0.17718445671316366,0.15526819484184554,7.0597332268518675,0.14115100580412995,LBCM1003,LBCM
A3,Glu_65,3,hexose,5.846400000000001,0.09024977099236643,0.05407599729827306,0.15541305220132368,0.15808749078298032,6.013879386573184,-0.016917458607323094,LBCM1003,LBCM
A4,Glu_30,1,hexose,4.1328,0.13826647058823527,0.1216267820773931,0.2044163585002351,0.15242282742738125,5.581998187314139,0.3411138078882909,LBCM1003,LBCM
A5,Glu_30,2,hexose,4.176,0.14126988847583644,0.14709757039347665,0.209923247240344,0.16173551247968848,6.08205906626255,0.2979415838973965,LBCM1003,LBCM
A6,Glu_30,3,hexose,3.8160000000000003,0.1272,0.15122199592668029,0.2138267255672775,0.15885480408275737,6.214866612031016,0.3460513630792168,LBCM1003,LBCM
A7,Xyl_36,1,pentose,1.30032,0.2604647149460709,0.26435782450833023,0.1322334423519335,0.11001449355516324,6.7166435877757715,0.20196383293469664,LBCM1003,LBCM
A8,Xyl_36,2,pentose,1.2398399999999998,0.24829542253521122,0.27113146675367894,0.14071186594913038,0.11571923050689703,7.43683260545372,0.21597650911396055,LBCM1003,LBCM
A9,Xyl_36,3,pentose,1.21104,0.24263461030383088,0.23177207345607104,0.15363855104430238,0.11541657259101076,7.524459701255081,0.3311654262055997,LBCM1003,LBCM
A10,Xyl_16,1,pentose,1.25856,0.2519889108910891,0.19481693586873963,0.1264151056476231,0.0973724065877716,7.185054611250701,0.2982641600181913,LBCM1003,LBCM
A11,Xyl_16,2,pentose,1.40112,0.2806557781201849,0.18327585287093728,0.08781124237740245,0.0904066902992774,6.53778219820322,-0.028708582443214347,LBCM1003,LBCM
A12,Xyl_16,3,pentose,1.44864,0.25985518021323434,0.15051737303022292,0.09029963754912623,0.08972811602248172,6.990588248086162,0.006369480960698141,LBCM1003,LBCM
B1,Gal_4.5,1,hexose,1.4443199999999998,0.32095999999999997,0.25299841593120626,0.14876340686632925,0.10580601622644116,10.162196294139271,0.4060013992772647,LBCM1003,LBCM
B2,Gal_4.5,2,hexose,1.44216,0.32281288444040035,0.2423032232598048,0.14755827253801007,0.12146599500558951,10.392418221332473,0.21481137606636222,LBCM1003,LBCM
B3,Gal_4.5,3,hexose,1.49616,0.3349002365787079,0.22782885385529153,0.1437882435565893,0.12271030697815241,9.765600871499412,0.17176989527203823,LBCM1003,LBCM
